model_id,date_id,gearbox_id,features_id,km,price
2044,2,2,12,52676,34990
441,5,2,3,500,34990
3047,3,1,11,16937,34990
4507,1,1,3,32000,34990
1087,1,2,6,26241,34990
85,1,1,11,32549,34990
92,5,2,20,14000,34990
4508,11,1,12,117292,34990
1835,5,2,6,15200,24980
109,4,1,3,35905,24980
92,4,2,20,23500,24980
2167,6,1,26,63884,24980
18,2,2,13,33604,24980
4509,6,2,6,96184,24980
498,5,1,14,17545,24980
2315,4,2,29,37110,24980
4510,7,1,17,105391,24980
784,4,2,6,14036,24980
31,5,1,3,11931,24980
1461,3,2,5,44240,24980
2056,2,2,7,51449,24980
848,3,1,8,31055,24980
120,5,1,3,16775,24980
960,3,2,6,14579,24980
133,2,1,3,15300,24980
50,5,2,3,9485,24980
2177,9,1,12,104514,24980
4511,1,2,21,57196,24980
4512,5,2,3,25001,24980
4513,2,2,11,87438,24980
1960,5,2,23,10350,24980
2708,4,2,3,46616,24980
1801,2,1,10,20289,24980
1661,2,2,33,55750,24980
2750,4,1,23,4958,24980
474,4,2,47,9526,24980
4514,5,2,57,14228,24980
4515,5,2,6,10000,24980
2000,1,1,11,74985,11999
164,4,2,28,47385,11999
4307,4,1,6,21980,11999
70,3,1,12,32361,11999
4516,4,1,21,11823,11999
4517,5,2,6,2500,11999
4518,1,2,34,51656,11999
4519,6,2,5,88281,11999
172,3,1,25,9612,11999
51,2,1,4,28287,11999
4520,9,2,89,16111,11999
109,5,1,3,43226,11999
259,4,2,6,54506,11999
148,5,1,25,6025,11999
2542,1,1,12,51940,11999
951,2,2,7,109369,11999
350,5,1,5,10000,11999
502,5,2,20,5369,11999
440,5,2,3,15959,11999
3446,3,2,6,19999,11999
85,2,1,11,6300,11999
1037,2,1,34,101593,11999
4521,1,1,10,52000,11999
1820,3,1,4,47976,11999
850,5,1,20,13052,11999
4522,11,2,5,89529,11999
1128,3,1,2,18000,11999
875,1,1,12,102273,11999
3621,5,2,6,50,11999
848,3,1,8,29984,11999
4523,2,2,6,31373,89999
4524,7,2,28,120898,89999
4525,3,2,40,31236,89999
3176,2,2,3,51000,89999
906,1,2,5,53980,89999
4526,5,2,4,7375,89999
3431,5,2,6,3000,89999
507,2,2,25,12819,89999
4527,5,1,17,20676,89999
4528,8,2,6,100,89999
4529,3,2,3,34025,89999
1694,4,2,5,30603,89999
105,5,2,3,16729,89999
474,4,2,47,13053,89999
2210,2,2,13,26334,89999
144,4,1,14,14500,89999
4530,5,2,6,9874,89999
4531,6,1,12,104403,89999
1217,3,2,30,22820,89999
4532,2,1,39,13790,89999
1927,3,2,6,26935,89999
63,4,1,8,13949,89999
4224,3,1,3,13930,89999
4533,6,2,6,107844,89999
4534,5,2,30,15986,89999
4535,5,1,63,10,89999
3941,5,2,14,10,89999
799,5,2,6,9990,89999
2996,4,1,6,52189,89999
4536,2,1,5,55023,89999
1207,4,2,3,25428,31990
1240,5,2,6,5000,31990
689,5,2,3,2855,31990
4537,6,1,5,86500,31990
1663,3,1,16,31635,31990
1418,2,1,26,53363,31990
1080,5,2,3,5000,31990
3376,2,2,10,17274,31990
4389,3,2,3,6569,31990
358,5,2,21,8310,31990
4538,8,2,11,5000,31990
90,4,2,3,22612,31990
4539,1,2,15,47398,31990
93,9,2,17,75845,31990
602,3,1,26,49882,31990
4540,9,2,6,80263,31990
847,3,1,4,29190,31990
4541,4,2,23,34095,31990
121,5,1,14,10774,31990
4542,6,2,6,72586,31990
570,3,1,4,21345,31990
512,1,1,5,53721,31990
4543,5,2,3,7990,31990
4544,5,1,11,17370,31990
3412,3,2,3,69657,31990
819,2,2,2,75017,31990
395,5,2,3,4708,31990
4545,9,1,5,101588,31990
776,5,2,3,12990,31990
2777,1,2,28,34500,31990
70,2,1,12,50000,12499
4546,4,1,60,27451,12499
3275,2,2,12,57500,12499
1058,4,2,3,23000,12499
4314,2,2,5,41710,12499
1650,2,2,4,43934,12499
4547,9,1,12,79879,12499
4548,1,1,21,28843,12499
519,4,2,6,16515,12499
111,4,2,6,68441,12499
2364,3,1,65,38457,12499
4549,9,2,5,97364,12499
4550,1,2,3,78573,12499
3246,1,1,5,88384,12499
1013,1,1,21,43788,12499
2348,2,2,7,77500,12499
4194,1,2,33,36231,12499
832,1,2,4,71040,12499
4551,5,2,6,8000,12499
38,3,1,18,39785,12499
1208,4,2,23,16000,12499
796,9,2,15,72735,12499
4552,2,2,8,83834,12499
3373,1,1,10,119059,12499
43,4,2,4,29673,12499
4553,5,1,23,7990,12499
2978,4,2,5,91811,12499
4554,3,2,6,81829,12499
1095,5,2,47,10,12499
1691,3,2,3,21335,12499
1136,1,2,3,88260,56900
886,1,2,40,104547,56900
4555,5,2,3,5000,56900
4556,9,2,6,84043,56900
23,4,2,4,7642,56900
37,4,2,3,12207,56900
4557,4,2,3,14978,56900
4425,4,2,6,58200,56900
4558,1,2,3,53438,56900
4559,1,1,10,63755,56900
775,11,1,10,143950,56900
4510,7,1,17,142015,56900
858,2,1,26,124024,56900
2477,3,1,4,50017,56900
1500,8,2,3,5000,56900
4560,5,2,3,7000,56900
4561,8,2,6,2000,56900
1839,2,2,4,79909,56900
53,4,1,11,22600,56900
172,3,1,25,10502,56900
915,5,2,6,7561,56900
1326,6,1,5,44801,56900
1804,4,2,6,5000,56900
4562,4,1,20,22333,56900
269,5,2,20,7000,56900
3619,8,1,10,7,56900
123,4,2,16,42364,56900
295,5,1,4,5962,56900
55,3,2,19,27411,56900
222,4,1,49,63524,56900
1357,2,2,40,53800,31980
993,2,1,4,76430,31980
77,1,1,10,48630,31980
760,4,1,8,20458,31980
265,2,1,23,30992,31980
2016,5,2,12,7000,31980
502,5,2,20,5687,31980
56,5,2,6,9000,31980
4563,3,2,7,24636,31980
31,4,1,3,8983,31980
4564,11,1,8,110800,31980
202,2,2,33,39468,31980
121,5,1,14,31874,31980
1317,4,2,3,43156,31980
222,4,1,12,40038,31980
2907,8,2,3,9000,31980
1694,4,2,5,12322,31980
4565,3,2,50,58320,31980
313,2,2,4,56901,31980
3446,5,2,6,9000,31980
1317,4,2,6,64525,31980
4566,1,2,6,53353,31980
397,5,2,3,5000,31980
53,5,1,6,4500,31980
9,4,1,8,8309,31980
4567,2,2,3,43642,31980
424,2,1,4,44373,31980
4568,1,1,18,15081,31980
53,4,1,11,30305,31980
4569,3,2,3,45000,31980
20,2,1,4,57032,17490
121,5,1,14,40016,17490
1201,2,2,6,67043,17490
863,8,2,20,100,17490
4570,9,2,5,67211,17490
4571,6,2,28,132862,17490
74,5,1,14,5271,17490
4572,6,1,19,56658,17490
39,4,2,14,28387,17490
3707,8,2,3,5000,17490
31,5,1,3,13633,17490
1688,2,1,6,56201,17490
1917,3,2,2,13018,17490
1478,4,1,14,28245,17490
48,5,2,3,18439,17490
4573,3,2,3,35140,17490
223,4,2,4,57106,17490
4574,1,2,6,41517,17490
1540,4,2,3,22044,17490
2321,5,2,3,7000,17490
976,3,1,14,14465,17490
3328,2,1,5,74296,17490
847,3,1,4,50556,17490
4575,7,1,15,59994,17490
1353,2,2,3,100980,17490
4576,3,1,29,19295,17490
596,6,1,10,70486,17490
629,4,2,6,26626,17490
805,5,2,3,16821,17490
4577,11,1,12,91913,17490
4577,11,1,12,91913,7999
493,5,2,20,8000,7999
498,5,1,14,8896,7999
460,4,2,3,15774,7999
4578,3,1,4,28048,7999
4579,9,2,6,137666,7999
2046,3,2,2,13850,7999
630,1,1,12,68172,7999
2542,2,1,12,29032,7999
517,2,2,52,24828,7999
672,6,2,15,27730,7999
4580,6,2,7,74622,7999
202,3,2,64,83495,7999
202,3,2,33,55876,7999
473,3,2,4,28152,7999
4581,1,2,6,59243,7999
4582,1,1,12,95422,7999
4583,2,2,6,41924,7999
4584,7,1,37,21045,7999
737,2,1,12,14440,7999
57,5,1,3,11792,7999
174,1,2,10,66403,7999
36,5,1,4,13016,7999
4585,2,1,4,22685,7999
4586,1,1,21,97490,7999
4587,3,2,3,109381,7999
4588,2,2,4,30012,7999
102,4,2,3,51270,7999
1277,5,2,3,9900,7999
353,6,2,39,105817,7999
2308,4,2,23,52327,23977
2953,5,1,6,100,23977
1701,9,2,6,114000,23977
2777,9,2,28,62885,23977
699,3,1,14,38618,23977
4589,4,2,40,7452,23977
915,5,2,6,5000,23977
3721,5,2,6,11100,23977
957,9,2,28,109056,23977
85,2,1,11,39084,23977
848,3,1,8,30025,23977
2443,1,2,3,29969,23977
4590,1,2,28,21880,23977
78,4,1,3,30364,23977
118,5,1,4,10381,23977
4591,4,1,10,13000,23977
4088,5,1,28,6000,23977
915,5,2,6,4229,23977
4592,5,2,6,16800,23977
698,2,1,10,22900,23977
737,2,1,12,30729,23977
222,4,1,12,57999,23977
4593,2,1,4,93266,23977
113,1,1,10,61286,23977
54,2,2,15,32491,23977
4087,4,2,3,7731,23977
689,3,2,3,54806,23977
2,3,2,2,57388,23977
4594,5,2,1,500,23977
1070,3,2,5,52291,23977
4595,1,1,8,67093,10299
757,3,2,5,86199,10299
1714,9,2,28,75223,10299
4596,6,1,7,118130,10299
522,2,2,4,63087,10299
129,3,1,11,79441,10299
2403,9,1,36,62500,10299
236,2,1,10,35229,10299
45,5,1,3,5797,10299
307,2,1,11,78500,10299
1531,5,2,3,7033,10299
76,5,1,4,5,10299
3871,2,1,8,126213,10299
3197,6,1,12,67199,10299
2626,3,1,10,82870,10299
848,3,1,8,23687,10299
630,2,1,12,61723,10299
289,9,1,22,48844,10299
1461,2,2,5,57264,10299
2565,4,2,18,10000,10299
75,1,1,10,43000,10299
4597,4,1,3,24913,10299
4598,6,1,34,121834,10299
16,2,1,12,44212,10299
395,5,2,3,10565,10299
1990,9,1,2,86386,10299
874,2,2,10,46000,10299
4599,9,1,28,101000,10299
4600,8,1,6,5000,10299
848,3,1,8,13983,10299
4601,8,1,50,100,43490
273,5,2,3,5000,43490
1459,2,2,6,68896,43490
4602,3,2,6,40479,43490
4603,4,2,5,8671,43490
1467,9,2,3,101580,43490
3231,3,1,34,69000,43490
45,4,1,3,35753,43490
4604,4,1,12,9243,43490
912,4,2,3,12895,43490
1991,5,2,4,24701,43490
110,4,1,14,9347,43490
3502,1,1,7,56512,43490
4605,6,1,30,74807,43490
2925,6,1,63,110097,43490
4606,9,1,41,84859,43490
629,4,2,6,3085,43490
4607,1,1,26,44400,43490
4608,3,1,11,94600,43490
4609,4,2,17,14571,43490
4610,7,1,7,99894,43490
637,2,1,2,71410,43490
4611,2,1,14,87737,43490
2182,5,2,3,5000,43490
2595,6,2,6,117561,43490
769,2,1,50,88166,43490
4612,9,1,5,29171,43490
164,4,2,28,20948,43490
2443,1,2,6,25355,43490
84,5,1,3,11631,43490
1214,9,1,17,83525,11999
2534,2,1,8,38719,11999
1565,8,2,6,5000,11999
1699,5,2,3,9500,11999
314,5,2,6,9870,11999
4613,4,1,50,28300,11999
163,4,1,5,19300,11999
1806,3,1,12,20775,11999
665,4,2,4,10130,11999
1208,4,2,3,5672,11999
1610,5,1,3,12598,11999
814,1,1,4,64736,11999
805,5,2,3,10000,11999
4614,3,1,5,87710,11999
63,4,1,8,10938,11999
4615,2,2,2,33636,11999
109,4,1,3,36306,11999
4616,6,1,11,64345,11999
38,2,1,18,19052,11999
4617,9,1,10,61500,11999
1466,3,2,4,48900,11999
58,4,1,3,19903,11999
113,6,1,10,77706,11999
1035,6,2,5,78157,11999
1268,3,1,17,79355,11999
1080,5,2,3,3000,11999
4618,2,1,4,32266,11999
1072,3,1,5,34151,11999
1062,9,2,3,60131,11999
334,3,2,10,45800,11999
2102,5,2,3,9500,34490
422,5,2,5,17000,34490
637,1,1,2,36395,34490
194,4,2,5,17792,34490
5,5,1,3,3631,34490
1275,3,1,12,24500,34490
136,4,1,16,65792,34490
4619,9,2,4,95511,34490
266,1,1,8,52901,34490
4536,1,1,5,82591,34490
3584,5,2,20,9800,34490
108,9,1,2,63215,34490
2891,7,1,15,86611,34490
4620,4,2,3,20233,34490
4621,3,1,3,54039,34490
828,5,2,3,9078,34490
70,3,1,12,12122,34490
2989,3,2,3,66202,34490
4622,4,2,6,20700,34490
295,5,1,4,7955,34490
55,3,2,19,42286,34490
534,5,2,3,17487,34490
2478,2,1,2,95817,34490
87,3,2,3,64064,34490
4623,7,2,3,108000,34490
641,1,1,31,45014,34490
4624,4,2,13,24028,34490
653,2,1,6,38717,34490
56,5,2,3,3000,34490
1856,3,2,30,42764,34490
105,5,2,3,6002,24299
4625,2,2,3,74152,24299
915,5,2,6,6000,24299
4626,5,2,35,7050,24299
4627,5,2,50,6500,24299
4628,6,2,11,116873,24299
4629,5,1,23,5833,24299
4630,5,2,3,450,24299
1151,3,1,5,40184,24299
165,3,1,10,24222,24299
1954,3,2,6,50958,24299
4631,5,2,4,5,24299
708,3,2,6,7659,24299
2382,3,2,3,20792,24299
4632,3,2,50,114500,24299
3988,3,2,6,56500,24299
4633,9,2,11,86783,24299
129,5,1,27,18857,24299
700,2,2,6,16508,24299
561,9,2,4,76411,24299
770,5,2,3,7000,24299
140,1,1,8,84160,24299
1962,2,1,26,55540,24299
4634,1,2,39,45195,24299
53,3,1,11,35491,24299
4635,4,2,24,28209,24299
4636,3,2,25,35259,24299
424,2,1,4,23675,24299
295,4,1,4,20214,24299
2473,7,1,5,104000,24299
4637,5,1,8,5311,19690
769,2,1,50,79683,19690
633,2,1,4,25829,19690
55,3,2,19,44814,19690
460,5,2,3,7900,19690
603,1,2,7,57794,19690
4638,11,1,10,130175,19690
4639,3,1,33,20735,19690
4640,9,1,11,139082,19690
4641,3,1,30,37213,19690
4642,1,1,10,32591,19690
4643,2,2,10,54333,19690
596,1,1,10,41276,19690
4644,12,2,10,135000,19690
57,5,1,3,7807,19690
4645,1,1,32,60397,19690
4646,2,2,7,23344,19690
11,3,1,4,29333,19690
259,5,2,6,11772,19690
4647,8,2,6,5000,19690
1400,5,2,6,4427,19690
2453,1,1,2,15555,19690
865,8,2,4,7000,19690
90,4,2,3,8441,19690
1470,5,2,6,5000,19690
91,2,2,4,22252,19690
211,5,1,35,14106,19690
77,1,1,10,55047,19690
4648,6,2,7,125630,19690
723,1,1,4,53186,19690
53,5,1,11,100,14428
3412,8,2,3,15,14428
1394,2,1,3,57736,14428
4649,3,2,6,89500,14428
1860,5,2,3,50,14428
359,8,2,6,10,14428
34,4,1,7,21040,14428
4650,9,1,53,76450,14428
1769,9,2,10,114137,14428
1320,3,1,3,25500,14428
77,1,1,31,32719,14428
2552,9,1,17,90077,14428
3330,3,2,5,54113,14428
4651,2,2,14,36277,14428
111,3,2,6,27542,14428
129,5,1,27,11886,14428
525,4,2,6,17822,14428
4652,3,1,5,25858,14428
4653,11,1,10,55009,14428
3450,1,2,6,72775,14428
3246,2,1,5,42650,14428
1008,11,1,46,110979,14428
127,4,1,11,22258,14428
1369,8,2,4,500,14428
111,3,2,6,35663,14428
1881,2,1,3,84000,14428
4654,2,1,8,34967,14428
4655,1,2,4,96059,14428
386,2,1,21,19328,14428
411,5,2,42,10000,14428
4656,2,2,7,32368,23990
1709,4,1,26,91200,23990
1004,4,2,6,25451,23990
3075,1,2,30,91080,23990
3580,5,1,12,10,23990
743,3,2,3,42692,23990
293,2,2,30,33126,23990
3164,2,1,39,39053,23990
4657,5,2,6,8000,23990
1075,5,2,3,14551,23990
223,4,2,4,57341,23990
517,3,2,52,30792,23990
4658,7,1,28,34103,23990
4659,1,1,26,99333,23990
4659,1,1,26,99333,23990
858,3,1,26,53181,23990
3621,4,2,6,13968,23990
3446,4,2,6,28044,23990
401,3,2,6,5798,23990
2277,3,1,21,22511,23990
2534,1,1,8,107423,23990
1385,5,2,6,4227,23990
3399,5,2,3,14046,23990
3399,4,2,3,5800,23990
4660,4,2,6,10519,23990
4661,1,2,6,104167,23990
1933,3,2,3,24860,23990
1098,1,1,5,91638,23990
1732,1,2,30,41912,23990
4662,4,2,3,26114,23990
1297,3,1,12,39765,15299
754,2,2,7,56777,15299
76,3,1,8,41477,15299
1264,3,1,6,39164,15299
1722,3,2,14,39387,15299
4663,3,1,23,38630,15299
4664,11,1,10,85777,15299
1007,2,1,21,36004,15299
2326,2,1,13,15024,15299
394,5,2,30,11800,15299
4665,3,2,32,36683,15299
1080,5,2,3,28,15299
4666,4,2,3,57923,15299
2726,2,2,2,15098,15299
4094,5,1,10,5000,15299
4667,2,1,5,75450,15299
4668,1,1,27,118654,15299
2581,2,1,17,62801,15299
867,2,2,11,69770,15299
699,5,1,14,11656,15299
4669,2,2,14,25102,15299
20,4,1,4,6500,15299
699,3,1,14,28177,15299
4670,5,2,6,8000,15299
4671,3,2,6,59528,15299
392,3,2,3,95906,15299
4672,2,2,8,38781,15299
1272,4,2,17,15500,15299
4673,4,1,4,29615,15299
4674,2,2,4,13350,15299
4675,6,2,12,43299,8499
4676,4,2,3,6011,8499
4677,1,1,5,36715,8499
921,2,2,3,47400,8499
4467,5,2,3,4143,8499
1581,5,2,6,13500,8499
4678,5,2,3,11700,8499
53,4,1,11,60300,8499
4679,5,2,11,5000,8499
58,5,1,3,6240,8499
4680,2,2,6,55940,8499
4681,3,2,3,31755,8499
3508,5,1,3,22754,8499
2241,9,1,3,66766,8499
4682,5,1,39,500,8499
570,3,1,4,29176,8499
4528,5,2,6,8000,8499
4683,3,2,5,35565,8499
95,4,1,6,18946,8499
4684,5,2,6,8500,8499
4685,3,2,23,71802,8499
74,5,1,14,500,8499
92,5,2,20,10500,8499
4686,9,2,7,38393,8499
57,5,1,3,4950,8499
1665,5,2,3,8900,8499
2552,7,1,17,102468,8499
446,5,2,23,18393,8499
3950,5,2,6,6500,8499
3673,6,2,6,112900,8499
3737,3,1,4,71253,18999
1806,3,1,13,26001,18999
717,2,2,14,28100,18999
23,2,2,7,26279,18999
233,1,1,3,56605,18999
1385,5,2,6,9760,18999
114,5,2,25,16132,18999
3419,3,2,6,11985,18999
4678,5,2,6,50,18999
560,1,1,8,35065,18999
58,4,1,3,16305,18999
1037,2,1,34,31900,18999
4687,9,2,15,29445,18999
1062,6,2,4,30996,18999
347,6,2,10,64074,18999
4688,7,2,21,58386,18999
1747,5,2,20,5000,18999
2096,6,2,15,44597,18999
1475,9,1,4,70073,18999
111,3,2,6,24925,18999
1261,2,2,41,91000,18999
137,3,2,4,10833,18999
4689,3,2,5,42631,18999
2609,3,1,14,14262,18999
518,5,2,20,100,18999
4690,4,1,23,17000,18999
50,5,2,6,10924,18999
4691,3,1,3,66129,18999
414,8,2,6,100,18999
1369,4,2,4,19227,18999
3216,3,1,3,49012,17999
387,3,2,3,45200,17999
4692,4,1,3,24762,17999
51,1,1,4,32881,17999
4083,2,2,7,75969,17999
615,3,2,7,25962,17999
3218,5,2,6,13100,17999
3673,6,2,6,59280,17999
45,5,1,3,11377,17999
4693,4,1,14,35070,17999
63,4,1,8,5874,17999
155,4,2,3,41476,17999
4694,1,2,11,67220,17999
100,3,1,24,40375,17999
3362,5,1,14,11398,17999
4695,3,2,30,26400,17999
431,1,2,11,82407,17999
4696,1,2,6,36177,17999
4697,6,1,4,56574,17999
4698,3,1,26,64872,17999
222,4,1,12,43708,17999
4699,6,2,4,88576,17999
2439,4,2,11,19373,17999
2801,1,2,40,80894,17999
29,1,1,5,84692,17999
825,3,1,4,110243,17999
58,5,1,3,5393,17999
74,5,1,14,23040,17999
4700,6,1,3,93937,17999
610,3,2,18,16026,17999
53,3,1,11,23400,13439
2080,1,1,10,62275,13439
436,4,2,23,39202,13439
4701,4,1,34,18485,13439
908,7,1,15,104668,13439
4702,2,1,34,50227,13439
4703,2,1,43,54355,13439
3218,8,2,3,10000,13439
2198,3,2,23,31113,13439
2922,7,1,15,30204,13439
4704,3,2,23,16500,13439
4705,3,1,3,28527,13439
4706,4,1,10,10354,13439
4465,2,1,13,41063,13439
3653,2,2,7,34420,13439
130,3,2,4,106950,13439
111,4,2,6,9990,13439
110,4,1,14,53439,13439
4307,3,1,7,33991,13439
404,2,2,40,31000,13439
847,3,1,4,39509,13439
4707,4,1,39,5000,13439
2480,4,2,5,43358,13439
1470,5,2,6,10,13439
93,7,2,2,78470,13439
901,4,2,4,14731,13439
80,3,1,6,45630,13439
144,5,1,14,10497,13439
2669,3,2,4,85365,13439
4567,2,2,3,73100,13439
4708,2,1,6,141600,14425
4709,5,2,87,40405,14425
1575,9,1,10,48666,14425
77,1,1,31,45211,14425
766,3,1,4,28079,14425
1378,2,1,17,17750,14425
172,3,1,25,17911,14425
1121,5,1,3,8000,14425
164,3,2,28,49335,14425
4024,8,2,4,7000,14425
4710,3,2,3,53228,14425
4711,8,2,6,4000,14425
959,7,2,15,27625,14425
27,5,1,14,9192,14425
1128,2,1,2,46749,14425
2527,4,1,32,36010,14425
3261,2,1,14,100241,14425
266,1,1,8,80117,14425
140,1,1,8,107923,14425
25,4,1,5,68960,14425
832,1,2,4,45434,14425
3374,8,2,30,5000,14425
4712,3,2,6,31220,14425
602,3,1,26,58644,14425
2643,9,1,5,37918,14425
1399,4,1,14,21238,14425
4334,6,2,6,49276,14425
4713,4,2,3,29,14425
129,3,1,11,19343,14425
4714,6,2,25,62344,14425
4714,6,2,25,62344,21900
4715,4,2,2,10904,21900
694,2,2,4,54760,21900
76,2,1,14,43765,21900
4716,5,2,11,15000,21900
394,5,2,30,26779,21900
721,3,1,12,15980,21900
101,4,2,4,28462,21900
769,1,1,50,58998,21900
4717,4,2,5,14029,21900
49,4,2,23,2113,21900
4718,1,2,6,67258,21900
1836,9,1,10,118833,21900
2996,3,1,3,60240,21900
63,4,1,8,10477,21900
1187,3,1,13,7155,21900
958,3,2,2,45556,21900
153,4,2,3,26671,21900
4719,2,2,50,80813,21900
4720,2,1,39,63955,21900
2890,4,1,8,15764,21900
2695,9,2,4,55849,21900
4721,5,2,6,10000,21900
4722,3,1,4,46434,21900
4723,6,2,6,123586,21900
769,1,1,50,70240,21900
2723,1,1,1,55992,21900
2174,9,2,10,100990,21900
179,5,2,20,15307,21900
1974,8,2,3,9900,21900
4722,3,1,4,46434,16299
4723,6,2,6,123586,16299
769,1,1,50,70240,16299
2723,1,1,1,55992,16299
2174,9,2,10,100990,16299
179,5,2,20,15307,16299
1974,8,2,3,9900,16299
137,3,2,4,35074,16299
1729,3,1,10,76009,16299
216,2,2,30,35682,16299
29,6,1,5,49550,16299
491,4,1,14,7495,16299
58,5,1,3,10514,16299
1195,5,2,3,3000,16299
2208,3,2,4,42888,16299
951,2,2,7,104868,16299
11,3,1,4,25733,16299
238,5,2,3,11250,16299
4724,5,1,23,6500,16299
500,4,2,4,14498,16299
1806,5,1,12,13794,16299
3130,2,1,6,32000,16299
152,4,1,27,32053,16299
158,4,1,14,13903,16299
129,4,1,11,15645,16299
21,2,2,15,31247,16299
121,5,1,14,15144,16299
2277,3,1,21,6400,16299
4725,1,1,10,70730,16299
41,3,1,13,26797,16299
4726,3,2,3,82266,18499
2358,3,2,12,53000,18499
18,3,2,13,28383,18499
4727,9,2,3,140711,18499
3693,1,2,11,63602,18499
53,4,1,11,42400,18499
4728,8,2,6,6000,18499
188,3,2,3,58428,18499
90,4,2,3,22292,18499
1087,6,2,5,77167,18499
256,5,2,6,10000,18499
23,4,2,4,46630,18499
55,4,2,19,38261,18499
2740,3,2,23,19187,18499
23,4,2,4,47224,18499
1855,1,1,17,50551,18499
78,4,1,3,30875,18499
3899,4,1,34,19967,18499
656,4,2,11,13530,18499
4729,2,1,30,40961,18499
51,2,1,4,35360,18499
45,5,1,3,4992,18499
4730,9,1,7,80907,18499
152,2,1,27,65915,18499
57,5,1,3,8930,18499
4083,3,2,7,19801,18499
4731,4,2,23,18027,18499
306,5,1,44,66,18499
474,3,2,47,13180,18499
1657,1,1,30,53000,18499
4732,2,1,34,69223,14490
887,5,1,3,12875,14490
3000,1,1,70,65098,14490
275,5,2,6,8203,14490
4733,2,1,43,45558,14490
148,5,1,25,8568,14490
96,2,2,10,77202,14490
2280,4,1,6,26868,14490
109,4,1,3,35211,14490
121,4,1,14,51440,14490
1701,7,2,6,89800,14490
4734,3,2,3,31000,14490
1897,1,2,3,61891,14490
754,2,2,4,49073,14490
31,5,1,3,7319,14490
1034,4,2,3,19900,14490
21,2,2,15,98655,14490
373,8,2,6,8000,14490
1357,2,2,40,48404,14490
4735,4,2,6,48055,14490
63,3,1,8,16041,14490
1894,6,1,4,69466,14490
656,4,2,27,32571,14490
4736,15,2,86,59040,14490
137,4,2,4,12432,14490
474,3,2,47,8984,14490
1982,2,1,10,49389,14490
83,2,2,6,40112,14490
188,3,2,3,29572,14490
4737,3,1,3,29744,14490
3000,1,1,70,65098,10999
275,5,2,6,8203,10999
4733,2,1,43,45558,10999
148,5,1,25,8568,10999
96,2,2,10,77202,10999
85,3,1,11,28427,10999
2280,4,1,6,26868,10999
109,4,1,3,35211,10999
121,4,1,14,51440,10999
1701,7,2,6,89800,10999
4734,3,2,3,31000,10999
1897,1,2,3,61891,10999
754,2,2,4,49073,10999
31,5,1,3,7319,10999
1034,4,2,3,19900,10999
21,2,2,15,98655,10999
373,8,2,6,8000,10999
1357,2,2,40,48404,10999
4735,4,2,6,48055,10999
63,3,1,8,16041,10999
1894,6,1,4,69466,10999
656,4,2,27,32571,10999
4736,15,2,86,59040,10999
137,4,2,4,12432,10999
474,3,2,47,8984,10999
1982,2,1,10,49389,10999
83,2,2,6,40112,10999
188,3,2,3,29572,10999
4737,3,1,3,29744,10999
2715,1,1,10,46632,10999
2208,4,2,4,22000,31999
4738,2,2,4,47207,31999
4739,6,2,6,28674,31999
4740,3,1,44,35873,31999
4741,6,1,10,114030,31999
4742,3,2,3,45606,31999
4743,3,2,3,42113,31999
1217,3,2,30,33829,31999
4744,2,2,33,45872,31999
3282,2,2,23,45000,31999
4745,1,1,17,85850,31999
31,5,1,3,13947,31999
144,5,1,14,17294,31999
1067,4,2,3,20788,31999
4746,11,2,3,105610,31999
11,3,1,4,18858,31999
2837,6,1,10,54043,31999
2208,3,2,4,29129,31999
75,2,1,10,19166,31999
4747,1,2,3,53000,31999
148,4,1,25,5088,31999
4748,1,2,29,75736,31999
158,3,1,14,10200,31999
1333,4,2,30,15374,31999
4749,1,2,4,79083,31999
1506,4,1,14,9896,31999
4750,5,2,33,9000,31999
4751,3,2,5,38530,31999
1856,3,2,33,14690,31999
38,2,1,18,37281,31999
31,8,1,23,50,20990
1420,2,2,3,154828,20990
4752,9,2,7,67243,20990
2852,9,1,12,82941,20990
367,2,2,10,56000,20990
4753,4,1,3,36495,20990
165,3,1,10,24233,20990
4754,5,2,6,8000,20990
3486,3,2,6,22892,20990
4755,6,1,39,71166,20990
1198,3,2,6,95533,20990
799,5,2,3,6,20990
180,4,1,14,18897,20990
4756,4,2,5,23187,20990
4423,1,2,6,72300,20990
4188,8,2,23,8000,20990
4757,2,1,10,61482,20990
829,2,1,8,40483,20990
1894,1,1,4,96468,20990
247,1,2,3,82261,20990
2613,5,2,3,9999,20990
1655,5,2,20,9000,20990
198,5,2,11,2500,20990
792,8,2,4,10,20990
3133,3,2,6,37234,20990
4758,3,1,3,29351,20990
326,1,1,10,50021,20990
4759,6,2,6,91212,20990
4760,5,2,6,2000,20990
1041,2,2,28,71569,20990
133,5,1,3,15497,18999
1283,5,2,3,10,18999
509,3,1,14,46769,18999
453,2,1,43,32865,18999
4761,1,2,3,104476,18999
3000,6,1,70,69204,18999
4762,2,1,12,47476,18999
4763,2,2,8,16915,18999
1007,2,1,21,45240,18999
1604,1,1,36,49797,18999
92,4,2,20,7136,18999
4764,5,2,3,4965,18999
921,2,2,3,68178,18999
570,3,1,4,16959,18999
651,8,2,3,9500,18999
2499,3,2,6,56910,18999
634,4,2,4,30513,18999
38,2,1,18,30598,18999
500,5,2,4,10,18999
922,8,2,3,9000,18999
4765,5,2,90,4715,18999
2132,2,2,13,29852,18999
